timestamp,profile,tag,neigh,lot,budget,status,runtime_s,gap,xgb_model,reg_model,y_price,y_price_out,y_log_in,y_log_out,reg_price,delta_reg_abs,delta_reg_pct,cost,obj,slack,floor1,floor2,area_1st,area_2nd,bsmt,gr_liv_area,garage_area,screen_porch,pool_area,beds,fullbath,halfbath,kitchen,overall_qual,overall_cond,kitchen_qual,heating_qc,bldg_type
2025-11-19T23:30:13.507560,balanced,batch_500000,No aplicames,7000.0,500000.0,2,3.5814809799194336,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,459333.63868357614,402771.8125,12.906137219722986,12.9061279296875,419277.72348178213,40055.91520179401,9.553551967693428,407784.88999999996,51548.74868357618,92215.11000000004,1.0,0.0,848.0,0.0,781.0,848.0,450.0,162.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-19T23:30:19.901429,balanced,batch_500000,Mitchel,7000.0,500000.0,2,5.414963006973267,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,386377.2102359912,385875.125,12.864568733497023,12.863271713256836,406666.36491326796,-20289.154677276732,-4.9891400980761995,386834.8899998618,-457.6797638706048,113165.11000013817,1.0,0.0,768.0,0.0,674.9999999907866,768.0,450.0,162.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-19T23:30:26.227208,balanced,batch_500000,SawyerW,7000.0,500000.0,2,5.31331205368042,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,386988.2864217919,386483.5625,12.866144668471321,12.864847183227539,392062.90505647135,-5074.618634679471,-1.2943378649782082,385298.88998499885,1689.3964367930312,114701.11001500115,1.0,0.0,768.0,0.0,674.9999990000001,768.0,450.0,162.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-19T23:30:29.499570,balanced,batch_500000,NWAmes,7000.0,500000.0,2,2.3116588592529297,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,480543.82213637466,480537.03125,13.0826750327681,13.082661628723145,470945.27853877016,9598.543597604497,2.0381441400976494,497946.38999999996,-17402.5678636253,2053.6100000000442,1.0,0.0,1210.0,0.0,1210.0,1210.0,450.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-19T23:30:31.839156,balanced,batch_500000,Gilbert,7000.0,500000.0,2,1.3361079692840576,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,478491.8612184773,446642.8125,13.00952711008272,13.009516716003418,449856.3305338056,28635.530684671714,6.365483542421735,467988.89000000013,10502.971218477178,32011.10999999987,1.0,0.0,1063.0,0.0,1063.0,1063.0,450.0,162.0,0.0,2.0,1.0,1.0,1.0,9.0,10.0,4.0,4.0,
2025-11-19T23:30:34.671462,balanced,batch_500000,Greens,7000.0,500000.0,2,1.8596010208129883,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,405147.95871812437,402474.21875,12.912000516166339,12.905388832092285,437779.4709366966,-32631.512218572258,-7.453869901380279,406884.8899849998,-1736.9312668754137,93115.11001500022,1.0,0.0,833.0,0.0,826.9999989999997,833.0,484.0,162.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-19T23:30:36.324178,balanced,batch_500000,Blmngtn,7000.0,500000.0,2,0.6748659610748291,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,513924.0765110352,485944.625,13.093866718522717,13.093852043151855,469342.4263197341,44581.65019130113,9.49874711751083,495526.3899999998,18397.686511035427,4473.610000000219,1.0,0.0,1210.0,0.0,1210.0,1210.0,450.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-19T23:30:38.706050,balanced,batch_500000,CollgCr,7000.0,500000.0,2,1.4027810096740723,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,521817.17065630027,476107.25,13.073412230831678,13.073400497436523,476379.45846784767,45437.7121884526,9.538134229085223,497923.1399999975,23894.030656302755,2076.860000002489,1.0,0.0,1187.0,0.0,1187.0,1187.0,450.0,162.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-19T23:30:41.796983,balanced,batch_500000,Crawfor,7000.0,500000.0,2,2.115736961364746,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,420366.4416695607,391318.375,12.877290687039327,12.877279281616211,436148.8031480893,-15782.361478528648,-3.6185726900114705,360788.8899999995,59577.55166956119,139211.1100000005,1.0,0.0,694.0,0.0,675.0,694.0,450.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-19T23:30:43.718018,balanced,batch_500000,ClearCr,7000.0,500000.0,2,0.985090970993042,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,528107.1815993238,474239.3125,13.074956495218325,13.069469451904297,520465.6079472181,7641.573652105639,1.468218751714444,492570.38999999524,35536.79159932851,7429.610000004759,1.0,0.0,1210.0,0.0,1210.0,1210.0,450.0,162.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,4.0,
2025-11-19T23:30:46.321982,balanced,batch_500000,Somerst,7000.0,500000.0,2,1.6262881755828857,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,540269.4852959351,489852.65625,13.10187667541543,13.101861953735352,514635.7142375255,25633.77105840959,4.980954556639759,495526.3900000011,44743.09529593395,4473.60999999888,1.0,0.0,1210.0,0.0,1210.0,1210.0,450.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-19T23:30:49.022685,balanced,batch_500000,Timber,7000.0,500000.0,2,1.7343289852142334,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,486924.0863387701,486912.3125,13.095856021285345,13.095841407775879,488945.57156718645,-2021.4852284163353,-0.41343768017716087,495526.39,-8602.303661229904,4473.609999999986,1.0,0.0,1210.0,0.0,1210.0,1210.0,450.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-19T23:30:50.638303,balanced,batch_500000,Veenker,7000.0,500000.0,2,0.6541881561279297,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,511615.781189761,480285.9375,13.082150405096836,13.082139015197754,462143.50827722554,49472.27291253547,10.704958963279127,496046.38999999565,15569.39118976536,3953.6100000043516,1.0,0.0,1210.0,0.0,1210.0,1210.0,460.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-19T23:30:52.275125,balanced,batch_500000,GrnHill,7000.0,500000.0,2,0.6724798679351807,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,499752.8008942948,449587.28125,13.016101101875597,13.016087532043457,488538.90026950644,11213.900624788366,2.295395641698568,498557.81000000006,1194.9908942947513,1442.1899999999441,1.0,0.0,1295.0,0.0,1277.0,1295.0,450.0,0.0,0.0,3.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-19T23:30:53.942351,balanced,batch_500000,NridgHt,7000.0,500000.0,2,0.6973731517791748,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,479034.164667512,464222.53125,13.053613132865722,13.048121452331543,522026.25444582675,-42992.08977831475,-8.235618306967021,499256.38999999996,-20222.225332487957,743.6100000000442,1.0,0.0,1302.0,0.0,1300.0,1302.0,460.0,0.0,0.0,3.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-19T23:30:56.266596,balanced,batch_500000,StoneBr,7000.0,500000.0,2,1.3071489334106445,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,496211.47633906547,496199.625,13.114751254691724,13.11473560333252,527114.4937114269,-30903.017372361384,-5.862676466126445,495526.38999999774,685.0863390677259,4473.610000002256,1.0,0.0,1210.0,0.0,1210.0,1210.0,450.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
