iteration,r2,rmse,mae,mape,residual_skew,residual_kurtosis
25,0.8745019100093127,43437.39002580555,24381.542195406386,8.782070230032234,0.5185753121394647,24.53279196375488
26,0.9291559713477924,32635.98984575584,20259.540708790402,7.5911163142676745,0.37988261374747223,12.415580126083162
27,0.912893385078862,36188.51254792888,21155.47206151913,7.875730566229226,-0.5862179557785875,23.534872277604073
28,0.9195714911375296,34773.64153040435,19973.692391929904,7.380833617896178,-0.5589492738707525,27.558303521693574
29,0.9131070561270794,36144.100392056454,20125.878332682016,7.38553289476131,-0.9518136463461787,35.667288781333326
30,0.8947257988624481,39783.788880399145,22116.029483541635,8.088546919102727,-0.896114662121855,33.030453991357675
31,0.9261024343245948,33331.91229369123,19494.498034297005,7.226907981611255,-0.18779035555988338,21.32938492317443
32,0.9252758999873829,33517.80043449406,20060.90954189634,7.5156594963056556,-0.18351193377593578,19.82527420598546
33,0.9322857354344415,31906.94673500997,19839.596393460564,7.462141161570453,-0.1279673610095866,14.974330111717757
34,0.846299356312262,48070.9834861638,27980.630597885065,10.06498912025713,1.9884356370809781,14.799405822515391
35,0.8929804503614686,40112.222334785314,22010.990412165414,7.959912883514731,-1.4951119441254381,44.02010190637484
36,0.8513524390005155,47274.18584578291,27201.640952165184,9.759305699455219,2.0037931470133263,15.624153215339485
37,0.8686944380684664,44431.06524034894,25224.894465326757,8.994205595841082,1.550934283665099,19.447739962675456
38,0.9293729285207147,32585.97828111812,19994.006006355878,7.479990004325905,0.30170588937972465,13.785677560745624
39,0.935323127233809,31183.127523147985,19180.28841506956,7.3411602229604185,-0.70865517000095,18.234605555801707
40,0.827808448498417,50880.466429877335,29330.82076453943,10.449570460785008,2.471231513721912,15.319617712913926
41,0.935699797290251,31092.191603332096,19586.997739362047,7.463312502229519,-0.018885410352126337,12.146041442138088
42,0.930154221536582,32405.24023161178,20155.558695199386,7.584613086033569,0.42230029195660534,11.332461829736772
43,0.8543012060005912,46802.940860692746,27042.213337663143,9.680910365788527,2.038526112249886,16.555969431455246
44,0.9236563439697384,33879.08257316028,19788.34211768551,7.388190194449469,-0.6973337497213544,25.086384919960103
45,0.8791862046559813,42619.016966811185,23396.53900736819,8.450788375761402,-1.0424691832522524,40.493006239824325
46,0.9241707199997521,33764.75715488694,20057.604842012966,7.461402921066762,-0.6358897291047204,24.47571604237863
47,0.9342761657755545,31434.503856555733,19829.988695450054,7.5384935602543575,-0.061272819951479936,13.124846109969207
48,0.9284528100210114,32797.553945064756,20035.824473460852,7.44713150126911,-0.19890126218835041,18.139040953239146
49,0.930583358936789,32305.536806089043,20017.315478775974,7.461076992305878,0.1800145677652129,14.644765601609445
50,0.9341764506959707,31458.340765125686,19980.930173758283,7.552814349264702,0.45338587524115903,12.473733872824068
51,0.9357927032917812,31069.72125898526,19555.257823195563,7.362799980671646,-0.40860141473103684,13.464158742632764
52,0.9304250358885289,32342.35649328518,19434.21959687062,7.256416777085803,0.17316129772696537,16.734503175652833
53,0.9339022158809307,31523.803700306296,19249.604686369825,7.257869481910725,-0.29728451211109563,17.013482875452574
54,0.9308977336524553,32232.300989721196,20130.378779478553,7.535769380371665,0.2583247744653775,12.549205238114302
55,0.9345723141715438,31363.60272542698,19607.038483760585,7.45207333705841,-0.14152312055926952,14.20980413967344
56,0.9338193527600054,31543.557332182118,19954.25969807252,7.590571749261489,0.3920143062756852,12.115328071666461
57,0.8750071464435139,43349.86564754724,23792.10039715992,8.558522617849306,-0.29455513250814197,33.33281012726433
58,0.927052790192734,33116.88704867642,19659.50279932918,7.322768039112269,0.3225113608848587,18.941610877816366
59,0.9302949802753485,32372.570961922218,19698.759820912226,7.378937859956351,-0.4362327727941552,18.083802525361968
60,0.9369936701314173,30777.777494189202,18861.800764283562,7.148244753424129,-0.07104749790413245,15.314652039125496
61,0.9227276202281645,34084.529865450684,20124.375298900544,7.4433108709555675,-0.8100169433972574,25.950504865728725
62,0.9353103590867018,31186.20537071709,19704.478554809823,7.458687274665611,0.0785943004664667,12.211811512947246
63,0.9276334935558863,32984.80856635607,20416.700759644602,7.6199001052105615,0.1744765927021527,13.457202150189788
64,0.9244774497511176,33696.398666046065,20365.533333749605,7.651691946823871,-1.1723365369502774,24.142463282833724
65,0.9263920722475852,33266.526755479834,19975.511430740145,7.453864822961805,0.24122800159712457,18.992443602059048
66,0.9327265432233256,31802.922897309985,19881.021180502077,7.554165820331926,-0.3191700497774064,12.154707381452114
67,0.9292199029265967,32621.260719456823,20129.649904714945,7.570361065686501,-0.38711569545128127,16.03207268969647
68,0.9332945499789935,31668.37824882205,19607.330490191765,7.377167688429317,0.12033392004787347,15.752769276158487
69,0.9314399746629648,32105.589536408304,19581.76658330283,7.288540972930256,-0.557213747495326,19.029463582143734
70,0.9240589758915976,33789.62633269523,19678.38631611027,7.265275582698798,-0.6586632035930258,27.65714050068344
71,0.9329311936824083,31754.5127186239,19838.069527808417,7.515703443833935,0.20221124344977123,12.091281602778329
72,0.9330415434534826,31728.37876803732,19549.463332769523,7.373399118239599,-0.5713946677093379,15.919067126080217
73,0.9249989320977694,33579.86052001455,20170.26515550056,7.586952166066221,-0.16139771189041197,20.344630200283497
74,0.9297277365833105,32504.024401156003,20179.419043358652,7.6282190218446635,-0.5612499516895333,16.194572073445016
75,0.8745729020215158,43425.10241271954,25038.172595912703,9.06035048987477,0.566224938100798,23.298868823157186
76,0.929131757828791,32641.566636518575,20016.354338549278,7.522642710259038,0.5945277362137522,12.516092432047214
77,0.8550679868870545,46679.62157540269,27065.517269818534,9.67242357702199,1.4035469444693471,17.718370717748
78,0.8408325453533273,48918.406312339095,28514.862556137872,10.143322055480377,2.2036101162272836,15.128235080566702
79,0.9252378469849025,33526.33376312652,20361.624631358918,7.64163854591793,0.41111822184986285,13.148588908104559
80,0.927972548603228,32907.44683701202,19621.59951935044,7.347922080010624,-0.23544632805711174,21.783069815602445
81,0.9279757555010653,32906.7142552483,19812.570597084203,7.417928826226573,-1.0122249848804272,23.78449527986055
82,0.918148103226454,35079.99624892556,20315.95542733198,7.544010236889276,-0.48222127631157097,26.530797819905267
83,0.9264841761126941,33245.70743032846,19935.95238324779,7.4556655599038955,-0.3481792534464741,18.207658492368694
84,0.925635463609044,33437.06132462556,19940.69076865702,7.442550999512437,-0.9591773760866048,25.111358166072932
85,0.9333988522687525,31643.609833574075,19557.66521007907,7.345290143777169,-0.2632936566695852,14.934085644702177
86,0.9288644188527854,32703.076196518483,20398.95543883616,7.616389425356126,0.19536803250990867,12.888606112713628
87,0.9311004611177722,32184.98581040407,19526.496650660254,7.3682829439822015,0.145209738129466,16.920022206229177
88,0.9305970481850948,32302.351256391004,20255.613856094158,7.62317851851144,-0.11435769659708464,12.833320642573856
89,0.928072319967622,32884.64748370026,19455.605843089197,7.25698914176293,-0.16603724475281093,20.721129025449528
90,0.9085006135549814,37089.77982629704,20676.258622522884,7.578565518287332,-0.714263718183401,31.44653257081483
91,0.9313090532212065,32136.229149764447,19828.899903088917,7.395579752234835,-0.042791908532121954,14.125491048775407
92,0.9343515989115111,31416.45953521942,19644.684107511584,7.460726569792387,-0.03112997239198537,13.659675841126086
93,0.9339192308858523,31519.745983353176,19443.837622566694,7.411804435768686,-0.11317879762463741,14.76464358617825
94,0.9294754490749189,32562.319182028565,20460.422729768103,7.749758280325035,0.2718831823621905,13.29746185678726
95,0.8753452436026447,43291.19672920499,23869.116477992266,8.592583059436517,-0.9853769019656687,37.727597553058665
96,0.9339143633102823,31520.906849989,19198.722536490608,7.314896171119539,-0.6820528905780952,17.7984824951019
97,0.9327876654777044,31788.472115612294,20296.745764671155,7.663058978750509,0.1657791226510298,11.850141026574356
98,0.9255655566366603,33452.77402016267,20208.5441477751,7.497053960826329,-0.05997631516418568,16.89039710516394
99,0.9319613115216574,31983.28964175386,19994.97983744743,7.595242286518084,0.3136987599660279,12.562754500309085
100,0.8319872309390876,50259.28536880208,29131.11478471525,10.308958145938831,2.281624986713614,15.191518058497254
