timestamp,profile,tag,neigh,lot,budget,status,runtime_s,gap,xgb_model,reg_model,y_price,y_price_out,y_log_in,y_log_out,reg_price,delta_reg_abs,delta_reg_pct,cost,obj,slack,floor1,floor2,area_1st,area_2nd,bsmt,gr_liv_area,garage_area,screen_porch,pool_area,beds,fullbath,halfbath,kitchen,overall_qual,overall_cond,kitchen_qual,heating_qc,bldg_type
2025-11-29T14:45:22.141374,balanced,,GrnHill,7000.0,500000.0,2,0.9574940204620361,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,534097.1165658974,496047.28125,13.114444864876589,13.114428520202637,492905.48796984885,41191.62859604851,8.356902002796977,498577.39,35519.72656589735,1422.609999999986,1.0,0.0,1302.0,0.0,1277.0,1302.0,450.0,0.0,0.0,5.0,3.0,1.0,1.0,9.0,10.0,4.0,3.0,
2025-11-29T14:45:24.452689,balanced,,IDOTRR,7000.0,500000.0,2,1.3452050685882568,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,374362.6388905545,357203.3125,12.786071548176633,12.786063194274902,358106.2578415115,16256.381049042975,4.539541181723115,277612.88999999914,96749.74889055535,222387.11000000086,1.0,0.0,480.0,0.0,292.0,480.0,450.0,196.0,0.0,5.0,3.0,1.0,1.0,9.0,10.0,4.0,3.0,
2025-11-29T14:45:28.930810,balanced,,MeadowV,7000.0,500000.0,2,3.4996769428253174,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,364829.92576102214,364822.5,12.807179786253275,12.807168960571289,322239.3722252528,42590.553535769344,13.217054527401933,306617.8899999989,58212.03576102323,193382.1100000011,1.0,0.0,629.999999999996,0.0,292.0,629.999999999996,449.99999999999835,162.0,0.0,5.0,3.0,1.0,1.0,9.0,10.0,4.0,3.0,
2025-11-29T14:45:33.489175,balanced,,Mitchel,7000.0,500000.0,2,3.598052978515625,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,457298.8446689266,399734.59375,12.898566927978585,12.898558616638184,413025.2382091442,44273.6064597824,10.719346510578976,367601.3899999962,89697.45466893044,132398.61000000383,1.0,0.0,770.0,0.0,770.0,770.0,450.0,162.0,0.0,5.0,3.0,1.0,1.0,9.0,10.0,4.0,3.0,
2025-11-29T14:45:35.556681,balanced,,NPkVill,7000.0,500000.0,2,1.0890250205993652,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,410422.6692390554,391570.34375,12.877933958943316,12.877923011779785,406162.46724606183,4260.201992993592,1.0488911055419288,368213.89,42208.77923905541,131786.11,1.0,0.0,836.0,0.0,816.0,836.0,450.0,162.0,0.0,5.0,3.0,1.0,1.0,9.0,10.0,4.0,3.0,
2025-11-29T14:45:37.294145,balanced,,NWAmes,7000.0,500000.0,2,0.7654480934143066,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,538805.1444991946,502738.125,13.133168811637825,13.127826690673828,472127.07480717526,66678.06969201931,14.122907422594178,498771.88999999984,40033.254499194736,1228.1100000001607,1.0,0.0,1208.0,0.0,1200.0,1208.0,450.0,162.0,0.0,5.0,3.0,1.0,1.0,9.0,10.0,4.0,3.0,
2025-11-29T14:45:39.628232,balanced,,No aplicames,7000.0,500000.0,2,1.3575701713562012,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,428930.3133496232,400658.96875,12.902162320126813,12.90086841583252,419097.28609800147,9833.027251621708,2.3462397819780585,366615.13998499996,62315.17336462322,133384.86001500004,1.0,0.0,715.0,0.0,675.0,715.0,450.0,162.0,0.0,5.0,3.0,1.0,1.0,9.0,10.0,4.0,3.0,
2025-11-29T14:45:41.165883,balanced,,NridgHt,7000.0,500000.0,2,0.576448917388916,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,533640.8903427972,487008.46875,13.101530360809505,13.096038818359375,515301.4718939228,18339.418448874378,3.5589687686065123,493898.38999602554,39742.500346771616,6101.610003974463,1.0,0.0,1302.0,0.0,1277.0,1302.0,460.0,0.0,0.0,5.0,3.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-29T14:45:42.977473,balanced,,OldTown,7000.0,500000.0,2,0.8443779945373535,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,432115.1825386475,381214.09375,12.851127411036325,12.851119041442871,371718.765936959,60396.416601688485,16.247879347563345,306099.3899999991,126015.79253864841,193900.61000000092,1.0,0.0,407.0,0.0,393.0,407.0,675.0,162.0,0.0,5.0,3.0,1.0,1.0,9.0,10.0,4.0,3.0,
2025-11-29T14:45:45.688434,balanced,,SWISU,7000.0,500000.0,2,1.7483468055725098,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,346317.492796346,344419.5,12.755104830619414,12.749618530273438,343485.9321999792,2831.5605963668204,0.8243599900092188,253589.88999999998,92727.60279634604,246410.11000000002,1.0,0.0,438.0,0.0,292.0,438.0,450.0,0.0,0.0,5.0,3.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-29T14:45:49.513444,balanced,,SawyerW,7000.0,500000.0,2,2.832200050354004,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,458843.755215778,400364.875,12.90014286297018,12.900134086608887,398193.4301454744,60650.32507030363,15.231372614095088,366061.3899999993,92782.3652157787,133938.61000000068,1.0,0.0,770.0,0.0,770.0,770.0,450.0,162.0,0.0,5.0,3.0,1.0,1.0,9.0,10.0,4.0,3.0,
2025-11-29T14:45:52.602714,balanced,,Sawyer,7000.0,500000.0,2,2.0870680809020996,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,473706.98711566,417682.4375,12.942489132349976,12.942479133605957,429218.92986578355,44488.05724987644,10.364887043492658,386230.63999999984,87476.34711566014,113769.36000000016,1.0,0.0,833.0,0.0,816.0,833.0,450.0,162.0,0.0,5.0,3.0,1.0,1.0,9.0,10.0,4.0,3.0,
2025-11-29T14:45:54.633180,balanced,,Somerst,7000.0,500000.0,2,1.0407869815826416,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,540936.795930251,494866.9375,13.112060232102657,13.112046241760254,528854.9290595264,12081.866870724596,2.284533282541212,481734.88999999943,59201.90593025158,18265.110000000568,1.0,0.0,1208.0,0.0,1200.0,1208.0,450.0,162.0,0.0,5.0,3.0,1.0,1.0,9.0,10.0,4.0,4.0,
2025-11-29T14:45:56.321768,balanced,,StoneBr,7000.0,500000.0,2,0.697808027267456,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,510073.2671937558,479527.59375,13.08057691498516,13.080558776855469,521074.4390049634,-11001.171811207605,-2.1112476428924998,468477.88999999914,41595.377193756634,31522.11000000086,1.0,0.0,1200.0,0.0,1200.0,1200.0,450.0,0.0,0.0,5.0,3.0,1.0,1.0,9.0,10.0,4.0,3.0,
2025-11-29T14:45:58.325001,balanced,,Timber,7000.0,500000.0,2,1.0308749675750732,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,521039.0299271983,513991.6875,13.149976467728656,13.149964332580566,495654.18247881305,25384.847448385262,5.121483555618004,496355.88999999966,24683.139927198645,3644.1100000003353,1.0,0.0,1208.0,0.0,1200.0,1208.0,450.0,162.0,0.0,5.0,3.0,1.0,1.0,9.0,10.0,4.0,3.0,
2025-11-29T14:46:00.071519,balanced,,Veenker,7000.0,500000.0,2,0.7904820442199707,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,522462.96703290526,505454.8125,13.138561407683857,13.13321590423584,472545.41313432256,49917.5538985827,10.563546383296176,499706.8899999998,22756.07703290548,293.11000000021886,1.0,0.0,1248.0,0.0,1246.0,1248.0,460.0,0.0,0.0,5.0,3.0,1.0,1.0,9.0,10.0,4.0,3.0,
