iteration,r2,rmse,mae,mape,residual_skew,residual_kurtosis
83,0.9073758144897504,37317.055232920786,21441.80179933098,7.782574128741712,0.5906714758923958,20.5589269020781
84,0.9203584483981417,34603.10101516643,20161.524129488003,7.500725441849716,-1.4827903264609055,33.62941618536733
85,0.9198697827708798,34709.09773955796,20785.44572451322,7.726693597296336,-0.5759408387321502,25.200692387194067
86,0.91201540092147,36370.43488811542,20663.582232688987,7.670046396604169,-1.110665206200255,34.76835876392654
87,0.9270898151364841,33108.48161063032,20276.969549119443,7.615521947545332,-0.5312362771411541,19.13155244996988
88,0.9136562346467384,36029.70084855635,20531.56854604152,7.651742441258428,-0.7113815078249018,27.890738457720055
89,0.9228292209642082,34062.11466090119,20595.5529640489,7.690662469858475,-0.5313543542212869,22.054066186625178
90,0.9266533381156234,33207.43574212464,19607.78372885619,7.358108318317881,-0.8903324172128627,26.55736850835747
91,0.9106272350775231,36656.22699745592,20793.927615659715,7.606504446749553,-0.44194575029749616,29.186710219196854
92,0.9184920848508034,35006.207008840895,20038.98156129246,7.489809167804712,-0.5451393104766354,30.177861002335348
93,0.9151585958898747,35714.87118098983,20413.929664007366,7.561890940458427,-0.3922052833618427,26.840102063639662
94,0.9106451685915224,36652.549098819414,20873.08117213918,7.6816426149721755,-0.05438894380430157,26.640587919508675
95,0.9214480165534698,34365.585065882944,20051.293392997788,7.488968101474193,-1.135497801656944,30.329512040433855
96,0.9306121799163554,32298.829668830076,19674.650111066,7.39518014571388,-0.6187363570773817,20.97482788618518
97,0.887695740547228,41090.67528460581,22624.59699265674,8.23170767779882,-1.3920192919621008,43.86696031549496
98,0.9212996843750755,34398.01656975907,20189.86580751716,7.4800835416743805,-0.38544907414913104,23.952206244734022
99,0.9279069744552674,32922.42298037019,19961.064063236183,7.488495007473325,-0.3894061039401658,20.050770574153063
100,0.9165691144116019,35416.74063724569,20298.878825278643,7.549627521914577,-1.7090117915272902,36.962445574946656
101,0.9225927823537152,34114.25512045517,20193.598186897772,7.501350037363908,-0.9500556921457819,26.777032201680377
102,0.9159596250639455,35545.87055088337,20140.129349888393,7.440071331399277,-0.45104892463351137,28.161174769522844
103,0.926740273445878,33187.75007912059,19643.48458827667,7.4361499490777705,-1.1559594696241404,26.311990010178683
104,0.8824359551710678,42041.90864405091,23657.591098858786,8.524097975266985,-0.012265841798545342,31.445282942046127
105,0.9067217452916935,37448.581347478634,21052.464433530182,7.715615017702982,-1.4234572104362226,39.33725886735094
106,0.9174505302019547,35229.16165340938,20380.78022282692,7.547139276780193,-1.4234512727584017,34.11287078503657
107,0.9156354814870865,35614.35475835902,21081.98360993258,7.737665639928759,1.5265578018738644,13.906949270744454
108,0.9259008250412668,33377.34982396661,19806.136961073713,7.43381766638878,-1.1243656691702997,26.235342514191338
109,0.9233020204190935,33957.61077944353,19992.695995879425,7.443104199732834,-0.5186897496445554,26.07281530278742
110,0.9216495807688688,34321.4657376282,20248.74312045182,7.547170149414479,-1.2965076868564847,29.3607381356531
111,0.9306466220798746,32290.812558247497,19756.210865957335,7.410681700187786,-0.30066204115957557,18.34592461113401
112,0.9295856888686168,32536.859486174504,19927.88131273534,7.488604952615208,-0.4603314862919248,17.39466490545825
113,0.9160483646418269,35527.09886723644,20774.19054875782,7.586921599906277,-0.6116504299506597,30.202254358913954
114,0.8977753065754861,39203.340324371886,21705.252496819816,8.000316943713491,-1.46022639300718,40.41767419499981
115,0.9177776117038968,35159.29903733985,20579.83937224722,7.547566096500821,-0.009322862859645112,19.7704525719301
116,0.9006824089379248,38641.88048403698,21303.380745845345,7.85560237855928,-1.5891256451397517,39.17414908211822
117,0.916447662347168,35442.509703171025,20747.96834870106,7.703975350665882,-0.3681828381305884,25.080385695237588
118,0.921230119417619,34413.21579729856,19951.90617969123,7.445485141060776,-1.1033019373399402,30.257649533570017
119,0.9191116404624621,34872.90913558496,20548.944220742393,7.661354976811495,-0.1042810365757696,20.62851604661629
120,0.9242905696838954,33738.06366844153,20291.109339494476,7.582919788959573,-0.4369158323125827,22.528150697766364
121,0.9045289663346534,37886.19381554483,21157.60918348784,7.711270064891891,-1.5215700810645614,42.1403643165311
122,0.9286305902777795,32756.78096618898,19636.96482826249,7.404360492364699,-1.2159272497357936,24.844091728837768
123,0.9229078218267801,34044.76357474058,20247.81719886254,7.547914205022038,-0.9068820365084543,25.145896916337982
124,0.9219811257754005,34248.77197225526,19879.551282332763,7.373824113583753,-0.6419349772516896,27.323907422639195
125,0.9192533008590512,34842.35915919941,20482.633864043695,7.567801142872933,-0.06361982696083593,24.998073844684342
126,0.9061935791028972,37554.453583973205,21535.589613934342,7.846456672214419,0.2621468230100789,20.89635521926914
127,0.9266904299890316,33199.038074572956,19750.83887421941,7.429480971864311,-1.2516159938995879,28.568240312178894
128,0.921648267083382,34321.753466927395,19901.005254041844,7.327554967746461,-0.24797890683498683,24.922800185485983
129,0.9245382444247747,33682.83335352705,19925.88140523214,7.432660947763255,-0.4481197331462062,21.61445605194801
130,0.9292581602352025,32612.443478630583,19797.72291052567,7.457014265276725,-0.6447376262592406,20.92394330607477
131,0.9175648586733574,35204.75754920487,20284.0030864264,7.559863086681111,-0.9004553318207584,31.069758627541297
132,0.9302044004501984,32393.597782051507,19836.955853523075,7.5964556645429,-1.358407085622382,22.924020483508905
133,0.9231180633976511,33998.309372902535,20274.773003822633,7.515462021719696,-0.9033402637785619,28.222444312955297
134,0.9189125046035023,34915.80886765402,20503.504971003596,7.580976549425027,-0.6582793480772905,25.626973435600448
135,0.917827238817577,35148.68685535309,19924.92904491201,7.347513032319829,-0.8385708629317318,32.632307608089405
136,0.9197950491073366,34725.279734272815,20625.07043566582,7.628094345715026,-0.36804105333121007,24.90740969636382
137,0.9114467827072447,36487.771250851285,20861.123755403438,7.660164793494976,-0.8834275668550975,32.42160859163964
138,0.9181777337879906,35073.646157385585,20048.086402202975,7.382916059697841,-0.731561910297305,30.801158695809924
139,0.9113806134559258,36501.40100778479,20882.292864501527,7.5891170568265816,-1.0245627953748682,33.04532971471505
140,0.8911751744838329,40449.12711682411,23084.646865493694,8.36134725875174,-0.5482793408059268,32.393646048447955
141,0.8813867285065339,42229.09813584062,23145.764204005427,8.363186401586445,-1.2103783950601852,42.14434483859912
142,0.9057150611338285,37650.11666092958,21090.576559112327,7.728433065454129,-1.0131676509640215,35.681262883202415
143,0.9011131114079016,38558.00190738217,22096.630988266472,8.073507291350829,-1.458098493438632,38.43998308154088
144,0.9170993752011573,35304.01233488392,20500.078841438073,7.573073962076066,0.010954957721863442,22.151353083983963
145,0.8905487284656644,40565.381992730865,22475.00855930926,8.15768091376924,-1.6448157728913353,44.21187476587733
146,0.9212816594313622,34401.95547909075,19658.366612501533,7.252620479836365,-0.7551924251220297,29.782793290128403
147,0.9190352689018099,34889.36805601524,20577.973741316888,7.714250599792099,-1.286310222821539,31.046029252062134
148,0.9270840520776849,33109.79008595718,20106.12971978265,7.557935325597153,-0.7120474039552283,20.147758249880972
149,0.8813115156527748,42242.48478135827,23553.50413567689,8.529905754468531,-1.063878970917554,39.68874332151318
150,0.9148384222989816,35782.19792258059,20502.210528489995,7.571557682831129,-0.35461835581606893,27.471011891018513
151,0.8843635897853648,41695.81478347559,23233.949564165952,8.40759296358986,-0.4141462071908976,33.458326940519605
152,0.9106313612819363,36655.3808066083,20940.50484570157,7.722723829470636,-1.2788968689392857,35.909252762976884
153,0.9258833056326814,33381.295325856474,19961.92028752037,7.418206306022461,-0.5746739045282414,23.911527396647244
154,0.9154898884303503,35645.07245631118,20708.740572066436,7.717398922434798,-1.0468290709690298,33.69803486928577
155,0.9105885161113789,36664.16642691586,20697.248827607626,7.625819574596046,-1.8895685577211405,43.89162930160463
156,0.9247121480093933,33643.99948305914,19792.28443240355,7.3953858015329414,-1.1478290157218598,28.065295554442898
157,0.9256568369772694,33432.25584867528,19716.428587052964,7.322868545103773,-0.4990708831011577,23.54785107006883
158,0.887852171501948,41062.04728095997,22014.18035527487,7.98490315806564,-1.9564026775220866,49.82161230742745
159,0.9215071782921586,34352.64133974691,20275.832344708804,7.4805050831024955,-0.0002485855238083844,19.542532966661746
160,0.881329384797468,42239.30475302538,23132.682213221244,8.403304031609613,-1.7561018624363638,47.605834069061885
161,0.9200883422032807,34661.72996223639,19974.215622150146,7.440260644247101,-0.8035566617881876,30.50270450262262
162,0.8812323488447621,42256.57058433219,23320.835940644516,8.447995246354326,-0.9597742826635268,38.71443111817273
163,0.9051312317722329,37766.50492414893,21769.08020271729,7.871360575881417,0.7126669557052772,19.33041013796543
164,0.9119897265521267,36375.74104326728,20140.547592406874,7.400380673352499,-1.530190186382379,40.37567214731519
165,0.916528359458763,35425.38990037867,20267.551807009157,7.492661637563273,-0.3942542607456661,26.270016670229083
166,0.9180752862687602,35095.596686065706,20390.39733939163,7.590549189459655,-0.5502187033794158,25.425425844790738
167,0.8897710857193297,40709.23386823537,22245.543444547,8.108015579983467,-2.566343741212547,53.94308830676042
168,0.9196362585298687,34759.63746822196,19962.188178446948,7.3801290343185695,-0.3079488320019158,26.28023960792421
169,0.9201720533996081,34643.570314169854,20149.837305102697,7.4337225467698715,0.26418401650491735,19.274876462929925
170,0.9172033414287819,35281.867890920614,19961.334529928412,7.351757323568013,-0.688289741087461,31.6791812981066
171,0.9291622766754187,32634.537463732424,20280.33694562603,7.589253670979433,-0.4428666287024196,15.39542622512077
172,0.9180690602029397,35096.93024790367,20124.26185912886,7.4428856086486,-0.5456202756453136,31.654900387145382
173,0.9239274415249483,33818.87649282127,20316.207858998183,7.576262308482881,-0.5096110073861839,20.69667760644044
174,0.8828611949702269,41965.80506745319,23611.4348377974,8.505215699406682,-0.06750774715847094,29.835621560090246
175,0.906843451937602,37424.14248487601,21285.139530452354,7.762690967574677,-0.031656067898245856,24.792836286494158
176,0.9036299370686811,38064.158719308376,21755.767291225227,7.910616310825995,0.5004888110327587,23.16535678592666
177,0.9171042197032495,35302.980781377824,20872.948291640296,7.6860313721540185,0.5337136297905283,16.684016058942362
178,0.8968649949233067,39377.506464055026,22152.45307928306,7.9945359941262675,-0.6031598556254718,33.61602126429559
179,0.9185539892395652,34992.91106414263,20243.698000839275,7.466671414273152,-1.459916325418249,35.16833751267528
180,0.9239924475522963,33804.423839266274,19976.093183857265,7.441971783923313,-1.074147395283705,26.35416763891562
181,0.91474890068213,35801.000056837096,20282.438825869052,7.570409023732461,-1.1511550318490191,35.443699046117864
182,0.8997453128667011,38823.752287364754,21890.23758490646,8.01051693615505,-1.0448335881260509,37.17717986065843
183,0.9245252521345877,33685.732824307604,20062.311996568424,7.488999612454123,-1.2711595457316514,28.137878706117718
184,0.9142163932034394,35912.63863107122,20400.602960432778,7.579908212829478,-1.5597252673409914,32.96412210378446
185,0.9254637379143921,33475.64619158963,19941.933533311603,7.383566867270829,-0.24824576241373603,22.703254432193845
186,0.9111472248784791,36549.434563601644,20823.18743533813,7.67123726297463,-0.4866615830855357,25.670844460302227
187,0.926612462618541,33216.68757000426,19493.403246136742,7.334371159526142,-1.1462669281302986,29.222386057604737
188,0.9181474441602102,35080.137479585625,20481.8608142797,7.63760908343076,-1.5892695271441666,35.31271075826073
189,0.9209902614619659,34465.57089424021,20052.04298932039,7.463795018994486,-0.5615957755359691,24.587587835977992
190,0.9188749682988184,34923.88939101082,20433.441859489674,7.554279795049433,-0.9796034047727219,28.743650264794084
191,0.9194322460224831,34803.73015098886,20042.367787258474,7.430382692813883,-0.3758844912204533,26.13959146595812
192,0.916396495258439,35453.36046169748,20808.854505976182,7.599003510022307,0.9398891094139807,17.640687354425694
193,0.9201685822500439,34644.323507205045,20689.471510622996,7.6955450201596385,-0.7297390992623949,22.734089362604784
194,0.9228118183755258,34065.95507539362,20083.913275868705,7.500446840896349,-0.9132683711281051,25.21118717729268
195,0.9128234420092967,36203.03858453951,20546.78735893583,7.516266691392308,0.2033712011156314,24.805936677618
196,0.9117006629432394,36435.42886636713,20690.73996178956,7.615118468050552,-1.3595603989134932,33.87102344994023
197,0.9003354130018401,38709.325153390906,21593.400368277893,7.924699271439993,-1.8385793721904868,44.55493058074661
198,0.9258749120425549,33383.18545992796,20076.693826473318,7.5363542992927695,-1.036192491009641,23.642863439935454
199,0.9200692783688198,34665.864190555374,20035.101341825113,7.40897475255335,-1.037622444560269,30.949418159889603
200,0.9174330115600794,35232.89962003575,20586.02487270848,7.632469869197244,-0.7074288950481402,25.58171746073564
