pid,neighborhood,percentile_label,percentile_value,budget,quality_floor,status,base_price,opt_price,cost,net_gain,slack,mip_gap,obj_val,changes,xgb_features_path,model_path
527107090,Gilbert,p25,264468.95295790094,20000.0,,OPTIMAL,265086.65625,391870.1108850971,17110.892000000007,109672.56263509713,2889.107999999993,0.0,374759.2188850971,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Gd', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 450.0, 'new': 881.0}, {'col': 'BsmtFin SF 2', 'base': 0.0, 'new': 75.0}, {'col': 'Bsmt Unf SF', 'base': 898.0, 'new': 392.0}, {'col': 'Heating QC', 'base': 'Gd', 'new': 3.0}, {'col': '1st Flr SF', 'base': 1384, 'new': 1424.0}, {'col': 'Low Qual Fin SF', 'base': 0, 'new': 969.0}, {'col': 'Gr Liv Area', 'base': 1384, 'new': 2393.0}, {'col': 'Full Bath', 'base': 2, 'new': 3.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'No aplica', 'new': -1.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Open Porch SF', 'base': 39, 'new': 42.9}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos/xgb_features_pid527107090_b20000.csv,models/xgb/datos_nuevos/model_xgb.joblib
527107090,Gilbert,p25,264468.95295790094,50000.0,,OPTIMAL,265086.65625,412563.356851925,35545.77200000001,111930.92860192503,14454.227999999988,0.0,377017.584851925,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Gd', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 450.0, 'new': 881.0}, {'col': 'BsmtFin SF 2', 'base': 0.0, 'new': 75.0}, {'col': 'Bsmt Unf SF', 'base': 898.0, 'new': 392.0}, {'col': 'Heating QC', 'base': 'Gd', 'new': 3.0}, {'col': '1st Flr SF', 'base': 1384, 'new': 1424.0}, {'col': 'Low Qual Fin SF', 'base': 0, 'new': 1000.0}, {'col': 'Gr Liv Area', 'base': 1384, 'new': 2424.0}, {'col': 'Full Bath', 'base': 2, 'new': 3.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'No aplica', 'new': -1.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Open Porch SF', 'base': 39, 'new': 42.9}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos/xgb_features_pid527107090_b50000.csv,models/xgb/datos_nuevos/model_xgb.joblib
527107090,Gilbert,p25,264468.95295790094,100000.0,,OPTIMAL,265086.65625,412563.356851925,35545.77200000001,111930.92860192503,64454.22799999999,0.0,377017.584851925,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Gd', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 450.0, 'new': 881.0}, {'col': 'BsmtFin SF 2', 'base': 0.0, 'new': 75.0}, {'col': 'Bsmt Unf SF', 'base': 898.0, 'new': 392.0}, {'col': 'Heating QC', 'base': 'Gd', 'new': 3.0}, {'col': '1st Flr SF', 'base': 1384, 'new': 1424.0}, {'col': 'Low Qual Fin SF', 'base': 0, 'new': 969.0}, {'col': 'Gr Liv Area', 'base': 1384, 'new': 2393.0}, {'col': 'Full Bath', 'base': 2, 'new': 3.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'No aplica', 'new': -1.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Open Porch SF', 'base': 39, 'new': 42.9}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos/xgb_features_pid527107090_b100000.csv,models/xgb/datos_nuevos/model_xgb.joblib
528218050,Gilbert,p50,276101.5510456054,20000.0,,OPTIMAL,271266.6875,379128.4112923737,11595.0,96266.72379237373,8405.0,3.167475887908491e-16,367533.4112923737,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Gd', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 0.0, 'new': 773.0}, {'col': 'Bsmt Unf SF', 'base': 783.0, 'new': 10.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': 'Low Qual Fin SF', 'base': 0, 'new': 909.0}, {'col': 'Gr Liv Area', 'base': 1484, 'new': 2393.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'Gd', 'new': 3.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos/xgb_features_pid528218050_b20000.csv,models/xgb/datos_nuevos/model_xgb.joblib
528218050,Gilbert,p50,276101.5510456054,50000.0,,OPTIMAL,271266.6875,379128.4112923738,11595.0,96266.72379237378,38405.0,0.0,367533.4112923738,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Gd', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 0.0, 'new': 773.0}, {'col': 'Bsmt Unf SF', 'base': 783.0, 'new': 10.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': 'Low Qual Fin SF', 'base': 0, 'new': 994.0}, {'col': 'Gr Liv Area', 'base': 1484, 'new': 2478.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'Gd', 'new': 3.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos/xgb_features_pid528218050_b50000.csv,models/xgb/datos_nuevos/model_xgb.joblib
528218050,Gilbert,p50,276101.5510456054,100000.0,,OPTIMAL,271266.6875,379128.4112923738,11595.0,96266.72379237378,88405.0,0.0,367533.4112923738,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Gd', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 0.0, 'new': 773.0}, {'col': 'Bsmt Unf SF', 'base': 783.0, 'new': 10.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': 'Low Qual Fin SF', 'base': 0, 'new': 909.0}, {'col': 'Gr Liv Area', 'base': 1484, 'new': 2393.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'Gd', 'new': 3.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos/xgb_features_pid528218050_b100000.csv,models/xgb/datos_nuevos/model_xgb.joblib
528222020,Gilbert,p75,293872.33451413485,20000.0,,OPTIMAL,288682.65625,407879.2995303918,5280.0,113916.64328039181,14720.0,0.0,402599.2995303918,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Gd', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 0.0, 'new': 292.0}, {'col': 'BsmtFin SF 2', 'base': 0.0, 'new': 60.0}, {'col': 'Bsmt Unf SF', 'base': 738.0, 'new': 386.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': 'Low Qual Fin SF', 'base': 0, 'new': 901.0}, {'col': 'Gr Liv Area', 'base': 1492, 'new': 2393.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'No aplica', 'new': -1.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos/xgb_features_pid528222020_b20000.csv,models/xgb/datos_nuevos/model_xgb.joblib
528222020,Gilbert,p75,293872.33451413485,50000.0,,OPTIMAL,288682.65625,407879.2995303918,5280.0,113916.64328039181,44720.0,0.0,402599.2995303918,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Gd', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 0.0, 'new': 292.0}, {'col': 'BsmtFin SF 2', 'base': 0.0, 'new': 60.0}, {'col': 'Bsmt Unf SF', 'base': 738.0, 'new': 386.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': 'Low Qual Fin SF', 'base': 0, 'new': 901.0}, {'col': 'Gr Liv Area', 'base': 1492, 'new': 2393.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'No aplica', 'new': -1.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos/xgb_features_pid528222020_b50000.csv,models/xgb/datos_nuevos/model_xgb.joblib
528222020,Gilbert,p75,293872.33451413485,100000.0,,OPTIMAL,288682.65625,407879.2995303918,5280.0,113916.64328039181,94720.0,0.0,402599.2995303918,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'Gd', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 0.0, 'new': 292.0}, {'col': 'BsmtFin SF 2', 'base': 0.0, 'new': 60.0}, {'col': 'Bsmt Unf SF', 'base': 738.0, 'new': 386.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': 'Low Qual Fin SF', 'base': 0, 'new': 901.0}, {'col': 'Gr Liv Area', 'base': 1492, 'new': 2393.0}, {'col': 'Kitchen Qual', 'base': 'Gd', 'new': 3.0}, {'col': 'Fireplace Qu', 'base': 'No aplica', 'new': -1.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos/xgb_features_pid528222020_b100000.csv,models/xgb/datos_nuevos/model_xgb.joblib
532351050,Sawyer,p25,190286.82393823116,20000.0,,OPTIMAL,189883.625,285702.7896042728,18553.05999999999,77266.10460427281,1446.9400000000096,0.0,267149.7296042728,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'TA', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'TA', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'Gd', 'new': 3.0}, {'col': 'BsmtFin SF 1', 'base': 53.0, 'new': 75.0}, {'col': 'BsmtFin SF 2', 'base': 799.0, 'new': 801.0}, {'col': 'Bsmt Unf SF', 'base': 132.0, 'new': 108.0}, {'col': 'Heating QC', 'base': 'TA', 'new': 2.0}, {'col': 'Low Qual Fin SF', 'base': 0, 'new': 984.0}, {'col': 'Gr Liv Area', 'base': 984, 'new': 1968.0}, {'col': 'Kitchen Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Fireplace Qu', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cars', 'base': 1.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Wood Deck SF', 'base': 145, 'new': 159.5}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos/xgb_features_pid532351050_b20000.csv,models/xgb/datos_nuevos/model_xgb.joblib
532351050,Sawyer,p25,190286.82393823116,50000.0,,OPTIMAL,189883.625,305358.694441775,36259.940000000024,79215.12944177497,13740.059999999976,0.0,269098.754441775,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'TA', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'TA', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'Gd', 'new': 3.0}, {'col': 'BsmtFin SF 1', 'base': 53.0, 'new': 77.0}, {'col': 'Bsmt Unf SF', 'base': 132.0, 'new': 108.0}, {'col': 'Heating QC', 'base': 'TA', 'new': 2.0}, {'col': '1st Flr SF', 'base': 984, 'new': 1004.0}, {'col': 'Low Qual Fin SF', 'base': 0, 'new': 1000.0}, {'col': 'Gr Liv Area', 'base': 984, 'new': 2004.0}, {'col': 'Half Bath', 'base': 0, 'new': 1.0}, {'col': 'Kitchen Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Fireplace Qu', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cars', 'base': 1.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Wood Deck SF', 'base': 145, 'new': 159.5}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos/xgb_features_pid532351050_b50000.csv,models/xgb/datos_nuevos/model_xgb.joblib
532351050,Sawyer,p25,190286.82393823116,100000.0,,OPTIMAL,189883.625,305358.69441486493,36259.940000000046,79215.12941486487,63740.059999999954,0.0,269098.75441486493,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'TA', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'TA', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'Gd', 'new': 3.0}, {'col': 'BsmtFin SF 1', 'base': 53.0, 'new': 75.0}, {'col': 'BsmtFin SF 2', 'base': 799.0, 'new': 801.0}, {'col': 'Bsmt Unf SF', 'base': 132.0, 'new': 108.0}, {'col': 'Heating QC', 'base': 'TA', 'new': 2.0}, {'col': '1st Flr SF', 'base': 984, 'new': 1004.0}, {'col': 'Low Qual Fin SF', 'base': 0, 'new': 991.0}, {'col': 'Gr Liv Area', 'base': 984, 'new': 1995.0}, {'col': 'Half Bath', 'base': 0, 'new': 1.0}, {'col': 'Kitchen Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Fireplace Qu', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cars', 'base': 1.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Wood Deck SF', 'base': 145, 'new': 159.5}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos/xgb_features_pid532351050_b100000.csv,models/xgb/datos_nuevos/model_xgb.joblib
532378220,Sawyer,p50,205122.09884995883,20000.0,,OPTIMAL,203284.046875,304147.7229314535,19955.0,80908.67605645349,45.0,0.0,284192.7229314535,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'TA', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'TA', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 659.0, 'new': 856.0}, {'col': 'Bsmt Unf SF', 'base': 253.0, 'new': 56.0}, {'col': 'Heating QC', 'base': 'TA', 'new': 2.0}, {'col': 'Low Qual Fin SF', 'base': 0, 'new': 932.0}, {'col': 'Gr Liv Area', 'base': 941, 'new': 1873.0}, {'col': 'Kitchen Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Fireplace Qu', 'base': 'Po', 'new': 1.0}, {'col': 'Garage Cars', 'base': 1.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos/xgb_features_pid532378220_b20000.csv,models/xgb/datos_nuevos/model_xgb.joblib
532378220,Sawyer,p50,205122.09884995883,50000.0,,OPTIMAL,203284.046875,319861.02676043776,32864.12000000005,83712.8598854377,17135.879999999946,0.0,286996.90676043776,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'TA', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'TA', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 659.0, 'new': 881.0}, {'col': 'Bsmt Unf SF', 'base': 253.0, 'new': 31.0}, {'col': 'Heating QC', 'base': 'TA', 'new': 2.0}, {'col': 'Low Qual Fin SF', 'base': 0, 'new': 932.0}, {'col': 'Gr Liv Area', 'base': 941, 'new': 1873.0}, {'col': 'Kitchen Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Fireplace Qu', 'base': 'Po', 'new': 1.0}, {'col': 'Garage Cars', 'base': 1.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos/xgb_features_pid532378220_b50000.csv,models/xgb/datos_nuevos/model_xgb.joblib
532378220,Sawyer,p50,205122.09884995883,100000.0,,OPTIMAL,203284.046875,319861.02676043776,32864.119999999995,83712.85988543776,67135.88,0.0,286996.90676043776,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'TA', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'TA', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 659.0, 'new': 881.0}, {'col': 'Bsmt Unf SF', 'base': 253.0, 'new': 31.0}, {'col': 'Heating QC', 'base': 'TA', 'new': 2.0}, {'col': 'Low Qual Fin SF', 'base': 0, 'new': 981.0}, {'col': 'Gr Liv Area', 'base': 941, 'new': 1922.0}, {'col': 'Kitchen Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Fireplace Qu', 'base': 'Po', 'new': 1.0}, {'col': 'Garage Cars', 'base': 1.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos/xgb_features_pid532378220_b100000.csv,models/xgb/datos_nuevos/model_xgb.joblib
532353030,Sawyer,p75,228619.05754174976,20000.0,,OPTIMAL,231545.328125,329490.32865357,19580.0,78365.00052856997,420.0,0.0,309910.32865357,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'TA', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'TA', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 612.0, 'new': 784.0}, {'col': 'Bsmt Unf SF', 'base': 252.0, 'new': 80.0}, {'col': 'Heating QC', 'base': 'Gd', 'new': 3.0}, {'col': 'Low Qual Fin SF', 'base': 0, 'new': 1000.0}, {'col': 'Gr Liv Area', 'base': 1211, 'new': 2211.0}, {'col': 'Kitchen Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Fireplace Qu', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos/xgb_features_pid532353030_b20000.csv,models/xgb/datos_nuevos/model_xgb.joblib
532353030,Sawyer,p75,228619.05754174976,50000.0,,OPTIMAL,231545.328125,353358.8559798154,41390.520000000004,80423.0078548154,8609.479999999996,0.0,311968.3359798154,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'TA', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'TA', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 612.0, 'new': 856.0}, {'col': 'Bsmt Unf SF', 'base': 252.0, 'new': 8.0}, {'col': 'Heating QC', 'base': 'Gd', 'new': 3.0}, {'col': '1st Flr SF', 'base': 1211, 'new': 1231.0}, {'col': 'Low Qual Fin SF', 'base': 0, 'new': 993.0}, {'col': 'Gr Liv Area', 'base': 1211, 'new': 2224.0}, {'col': 'Half Bath', 'base': 0, 'new': 1.0}, {'col': 'Kitchen Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Fireplace Qu', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos/xgb_features_pid532353030_b50000.csv,models/xgb/datos_nuevos/model_xgb.joblib
532353030,Sawyer,p75,228619.05754174976,100000.0,,OPTIMAL,231545.328125,353358.8559798155,41390.520000000004,80423.00785481546,58609.479999999996,0.0,311968.33597981546,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'TA', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'TA', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 612.0, 'new': 856.0}, {'col': 'Bsmt Unf SF', 'base': 252.0, 'new': 8.0}, {'col': 'Heating QC', 'base': 'Gd', 'new': 3.0}, {'col': '1st Flr SF', 'base': 1211, 'new': 1231.0}, {'col': 'Low Qual Fin SF', 'base': 0, 'new': 993.0}, {'col': 'Gr Liv Area', 'base': 1211, 'new': 2224.0}, {'col': 'Half Bath', 'base': 0, 'new': 1.0}, {'col': 'Kitchen Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Fireplace Qu', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos/xgb_features_pid532353030_b100000.csv,models/xgb/datos_nuevos/model_xgb.joblib
527375180,NWAmes,p25,250404.3063873418,20000.0,,OPTIMAL,230628.75,314848.2134711069,18800.0,65419.463471106894,1200.0,0.0,296048.2134711069,"[{'col': 'Utilities', 'base': 'AllPub', 'new': 3}, {'col': 'Exter Qual', 'base': 'TA', 'new': 3.0}, {'col': 'Exter Cond', 'base': 'TA', 'new': 2.0}, {'col': 'Bsmt Qual', 'base': 'TA', 'new': 4.0}, {'col': 'Bsmt Cond', 'base': 'TA', 'new': 2.0}, {'col': 'BsmtFin SF 1', 'base': 888.0, 'new': 902.0}, {'col': 'BsmtFin SF 2', 'base': 0.0, 'new': 106.0}, {'col': 'Bsmt Unf SF', 'base': 228.0, 'new': 108.0}, {'col': 'Heating QC', 'base': 'Ex', 'new': 4.0}, {'col': 'Low Qual Fin SF', 'base': 0, 'new': 1000.0}, {'col': 'Gr Liv Area', 'base': 1116, 'new': 2116.0}, {'col': 'Kitchen Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Fireplace Qu', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cars', 'base': 2.0, 'new': 3.0}, {'col': 'Garage Qual', 'base': 'TA', 'new': 2.0}, {'col': 'Garage Cond', 'base': 'TA', 'new': 2.0}]",optimization/sensibilidad_remodelacion_runs/datos_nuevos/xgb_features_pid527375180_b20000.csv,models/xgb/datos_nuevos/model_xgb.joblib
